Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
26-09-2002,231.25,232.5,230.05,231.15,231.137961,10358,214,2394127,3960,38.23,2.45,-0.1
25-09-2002,230,232,229,231.8,231.0004571,54688,886,12632953,26493,48.44,3,1.8
24-09-2002,229,234.4,226.5,232.9,231.1606471,70465,635,16288735,36600,51.94,7.9,3.9
23-09-2002,230.5,230.5,228.25,229.8,229.7232925,39970,553,9182040,28310,70.83,2.25,-0.7
20-09-2002,223,230.05,222.15,229.75,229.3270235,90969,978,20861650,54123,59.5,7.9,6.75
19-09-2002,230.05,230.5,225.55,229.95,229.4446012,50317,824,11544964,23880,47.46,4.95,-0.1
18-09-2002,232,232.5,229.55,230.05,229.9563991,44311,517,10189598,22378,50.5,2.95,-1.95
17-09-2002,232.5,233.65,230.55,231.2,231.6042823,46657,822,10805961,12073,25.88,3.1,-1.3
16-09-2002,236,236,229.3,229.8,231.8667367,32357,740,7502512,15229,47.07,6.7,-6.2
13-09-2002,236.5,236.5,232.75,233.15,234.2248198,34134,594,7995030,15802,46.29,3.75,-3.35
12-09-2002,233,238,231.2,237.2,235.86385,81704,842,19271020,54507,66.71,6.8,4.2
11-09-2002,233,234.95,232.1,233.05,232.954734,22423,347,5223544,14000,62.44,2.85,0.05
09-09-2002,235.55,236.45,232.5,233,233.5709649,39745,728,9283278,22975,57.81,3.95,-2.55
06-09-2002,234.5,236.5,233.65,235.55,235.2212167,177021,1832,41639095,110278,62.3,2.85,1.05
05-09-2002,238.1,238.1,234,234.95,235.032107,90354,1018,21236091,49453,54.73,4.1,-3.15
04-09-2002,234,236.85,232.5,235.15,235.2600163,95744,1343,22524735,16600,17.34,4.35,1.15
03-09-2002,238,238,234,234.35,235.5478261,69920,942,16469504,16444,23.52,4,-3.65
02-09-2002,243.5,246.5,236.2,237,240.2613435,300811,2555,72273255,119864,39.85,10.3,-6.5
30-08-2002,232,242.4,232,241.65,238.40559,349624,3189,83352316,120114,34.36,10.4,9.65
29-08-2002,232,233.5,232,233.3,232.8133925,105955,981,24667743,50171,47.35,1.5,1.3
28-08-2002,231.05,233.5,231.05,233,232.2030574,79022,842,18349150,49223,62.29,2.45,1.95
27-08-2002,236,236,231.5,232.05,232.3119695,57137,770,13273609,26439,46.27,4.5,-3.95
26-08-2002,232,234,231,233,232.4250203,56722,553,13183612,34027,59.99,3,1
23-08-2002,232,234,231.1,231.6,232.2737536,118961,1070,27631518,41084,34.54,2.9,-0.4
22-08-2002,230.25,232,230.25,231.65,231.2064781,72429,843,16746054,51187,70.67,1.75,1.4
21-08-2002,231.05,233,229.65,230,231.3045315,137769,1159,31866594,75923,55.11,3.35,-1.05
20-08-2002,225.25,233,225.25,230.65,230.7322044,51614,805,11909012,37861,73.35,7.75,5.4
19-08-2002,231.5,231.5,229.65,230.2,229.983644,70005,643,16100005,58784,83.97,1.85,-1.3
16-08-2002,229,231,229,229.95,230.1921008,32155,492,7401827,8179,25.44,2,0.95
14-08-2002,231,231.25,229.1,229.9,229.9065993,33640,530,7734058,14095,41.9,2.15,-1.1
13-08-2002,232,233,230.1,231.05,231.208658,92146,1387,21304953,70943,76.99,2.9,-0.95
12-08-2002,231.5,234.6,231.5,231.8,232.6527284,55746,805,12969459,27510,49.35,3.1,0.3
09-08-2002,230,235,227.55,232,231.8669856,123949,1303,28739681,26637,21.49,7.45,2
08-08-2002,232.25,232.25,229.7,230.1,230.2021104,64727,495,14900292,36658,56.63,2.55,-2.15
07-08-2002,232.4,234.4,231.05,231.75,232.4498043,59786,884,13897244,16700,27.93,3.35,-0.65
06-08-2002,222,232.95,222,231.6,230.5361332,110148,917,25393094,49063,44.54,10.95,9.6
05-08-2002,229,234,229,231.5,231.7885412,64911,982,15045626,23050,35.51,5,2.5
02-08-2002,225,232.85,224.65,230.85,228.0586944,88799,1122,20251384,41917,47.2,8.2,5.85
01-08-2002,231,233,226.2,227.6,229.8049033,141253,1945,32460632,70649,50.02,6.8,-3.4
31-07-2002,227.8,232.45,221.25,232,229.74861,191909,1885,44090826,104553,54.48,11.2,4.2
30-07-2002,236.1,236.1,225,226.1,228.0156433,159493,1613,36366899,78495,49.22,11.1,-10
29-07-2002,224,230.9,221,229.25,225.5041857,157678,1773,35557049,89885,57.01,9.9,5.25
26-07-2002,221.1,229.4,221.1,223.8,224.1500803,70962,1057,15906138,28681,40.42,8.3,2.7
25-07-2002,228.25,230,225,225.1,227.5775472,115059,876,26184845,58403,50.76,5,-3.15
24-07-2002,231.9,231.9,226.6,227.05,227.466576,49979,585,11368552,28378,56.78,5.3,-4.85
23-07-2002,231,231,227.2,228.7,229.0740676,108266,962,24800933,86562,79.95,3.8,-2.3
22-07-2002,227.1,230.8,227.1,228.85,229.4034268,149001,1615,34181340,67027,44.98,3.7,1.75
19-07-2002,233.5,233.5,229,229.45,230.2655004,86659,798,19954578,44865,51.77,4.5,-4.05
18-07-2002,233.7,234.45,229.35,233.7,232.3176332,102993,1288,23927090,47994,46.6,5.1,0
17-07-2002,229.1,231.7,225.55,230.9,228.7120812,121635,1390,27819394,60958,50.12,6.15,1.8
16-07-2002,237,237,226.55,228.2,230.4673924,90761,1127,20917451,48121,53.02,10.45,-8.8
15-07-2002,235.05,235.05,230.2,232.3,232.1563158,71701,820,16645840,29008,40.46,4.85,-2.75
12-07-2002,237.5,237.5,233.3,234.25,234.9237942,71425,796,16779432,29423,41.19,4.2,-3.25
11-07-2002,239.8,239.95,234,234.8,237.5007056,341546,2170,81117416,160889,47.11,5.95,-5
10-07-2002,241.3,244.25,239.05,243.6,241.9060047,217713,1609,52666082,87708,40.29,5.2,2.3
09-07-2002,241.9,243.45,240.75,240.8,241.4782485,66616,685,16086315,31229,46.88,2.7,-1.1
08-07-2002,242,244,241.55,241.8,242.3706357,112245,794,27204892,73166,65.18,2.45,-0.2
05-07-2002,241.95,242,240.1,241.15,240.9025072,40403,577,9733184,19329,47.84,1.9,-0.8
04-07-2002,240.75,241.5,239.05,240.45,240.3817021,82250,773,19771395,46407,56.42,2.45,-0.3
03-07-2002,242.4,243,238.7,239.6,240.5467198,84643,835,20360596,16213,19.15,4.3,-2.8
02-07-2002,242.1,244.6,241.05,241.45,242.5439333,126089,1199,30582122,43463,34.47,3.55,-0.65
01-07-2002,241.6,243.7,240.55,242.25,242.2672685,97707,1232,23671208,29494,30.19,3.15,0.65
28-06-2002,236,242,236,240.5,239.2709596,203296,1776,48642829,86117,42.36,6,4.5
27-06-2002,234.8,237.5,233,236.35,235.2833919,183989,1802,43289556,83628,45.45,4.5,1.55
26-06-2002,235,235.45,233,233.5,234.1148146,94805,932,22195255,32228,33.99,2.45,-1.5
25-06-2002,237.15,238,234,235.1,235.6079564,134508,1392,31691155,43448,32.3,4,-2.05
24-06-2002,241,241,234.55,236.7,236.6394483,222362,2468,52619621,78934,35.5,6.45,-4.3
21-06-2002,244,245.35,237.2,238.55,240.6121861,369092,3904,88808033,107056,29.01,8.15,-5.45
20-06-2002,238.75,246.5,236.15,242.4,242.7015929,1108211,8048,268964575,268491,24.23,10.35,3.65
19-06-2002,248,252,237.25,238.75,244.3121785,830701,6170,202950371,104298,12.56,14.75,-9.25
18-06-2002,250,250,245.6,246.65,247.7105826,356841,2836,88393292,124922,35.01,4.4,-3.35
17-06-2002,248.8,255.9,245.2,246.9,250.7431561,687951,5355,172499005,161423,23.46,10.7,-1.9
14-06-2002,242.25,247.5,241.5,245.15,244.1156865,172734,1560,42167079,74308,43.02,6,2.9
13-06-2002,248.5,249.9,242.5,243.25,245.9920826,237324,2528,58379825,80586,33.96,7.4,-5.25
12-06-2002,241.1,251.5,239.25,246.35,247.5029174,1041177,7244,257694345,251904,24.19,12.25,5.25
11-06-2002,236.7,242.8,236.7,239.45,240.0920469,293546,2724,70478060,91829,31.28,6.1,2.75
10-06-2002,230.25,235,230.25,234.75,233.7010678,139724,1719,32653648,35428,25.36,4.75,4.5
07-06-2002,232.5,233.2,227.5,228.25,230.2621842,173565,2013,39965456,49801,28.69,5.7,-4.25
06-06-2002,229,234.45,226.45,233.45,231.1910084,424196,3227,98070301,101816,24,8,4.45
05-06-2002,225,228,222,227.15,226.4123684,198781,2006,45006477,67702,34.06,6,2.15
04-06-2002,223,223.25,220.55,221.05,222.0257461,40006,565,8882362,11086,27.71,2.7,-1.95
03-06-2002,221.5,223.4,220.75,222.2,222.0198195,39456,562,8760014,11595,29.39,2.65,0.7
31-05-2002,218.9,222,218.3,219.95,219.6939148,99799,1128,21925233,62290,62.42,3.7,1.05
30-05-2002,224,225,219,219.65,221.7965334,185947,1568,41242400,76409,41.09,6,-4.35
29-05-2002,221.8,222.75,219.3,220.65,221.0364181,84189,993,18608835,19590,23.27,3.45,-1.15
28-05-2002,221,222,218,219.7,219.5761516,157646,1542,34615302,91675,58.15,4,-1.3
27-05-2002,220,223.5,216.55,220.55,219.8925521,102915,1106,22630242,42130,40.94,6.95,0.55
24-05-2002,218.25,224.8,218.25,222.85,221.7269882,93604,1115,20754533,34127,36.46,6.55,4.6
23-05-2002,220,220.9,216,218.9,218.1307604,176896,1391,38586459,115971,65.56,4.9,-1.1
22-05-2002,220.05,221.5,217.6,219.9,219.5397987,159000,1258,34906828,95770,60.23,3.9,-0.15
21-05-2002,219,222.4,212.6,219.95,217.1399807,276681,2337,60078507,139376,50.37,9.8,0.95
20-05-2002,220,222,215.8,219.9,219.3743944,171525,1334,37628193,116020,67.64,6.2,-0.1
17-05-2002,219,224.95,217.55,220.3,221.9491206,190529,1722,42287744,98693,51.8,7.4,1.3
16-05-2002,226.9,226.9,219,221.4,222.1160225,88457,1237,19647717,26609,30.08,7.9,-5.5
15-05-2002,229,229.75,224.1,225.5,226.4419684,123226,1450,27903538,49186,39.92,5.65,-3.5
14-05-2002,232.1,233.25,227.65,228.3,230.2556338,89992,1001,20721165,24427,27.14,5.6,-3.8
13-05-2002,230.8,233,230.1,230.5,231.3357285,51911,725,12008869,16654,32.08,2.9,-0.3
10-05-2002,231.5,232.9,229.15,230.05,230.7086535,66759,703,15401879,16127,24.16,3.75,-1.45
09-05-2002,234.05,235.5,231.1,231.5,232.2802841,66033,728,15338164,27797,42.1,4.4,-2.55
08-05-2002,231.5,235.1,231.5,232,233.2717701,173139,1644,40388441,54457,31.45,3.6,0.5
07-05-2002,230,231.9,229,231.3,230.7786455,94116,1103,21719963,25653,27.26,2.9,1.3
06-05-2002,233,233,229,229.85,230.4408808,108907,1344,25096625,50893,46.73,4,-3.15
03-05-2002,229,231.2,226.85,228.7,229.328732,143871,1727,32993754,35946,24.98,4.35,-0.3
02-05-2002,230,230.4,226.25,226.75,228.1161911,104440,1244,23824455,46249,44.28,4.15,-3.25
30-04-2002,228.05,229.25,226.25,228.05,228.1481022,200814,1494,45815333,120435,59.97,3,0
29-04-2002,239,240.5,225.25,226.7,231.7455771,494244,5017,114538861,97011,19.63,15.25,-12.3
26-04-2002,237.5,241.5,235.05,236.65,238.3320392,292086,3153,69613452,118461,40.56,6.45,-0.85
25-04-2002,238.1,243.4,235.75,236.2,240.0933047,595040,4586,142865120,239793,34.68,7.65,-1.9
24-04-2002,237.2,238.9,235.7,236.55,237.5064409,96493,1101,22917709,,,3.2,-0.65
23-04-2002,236.5,238.5,236,236.35,236.8105207,86173,1351,20406673,38854,45.09,2.5,-0.15
22-04-2002,236.1,238,234.55,236.1,236.0500518,118617,1415,27999549,53767,45.33,3.45,0
19-04-2002,240,241.9,237.25,238.2,239.9008629,166769,1640,40008027,79237,47.51,4.65,-1.8
18-04-2002,242.95,244,239.5,241,241.2236065,233732,2311,56381676,101089,43.25,4.5,-1.95
17-04-2002,240.5,244.9,239,241,241.6676961,340002,2909,82167500,89590,26.35,5.9,0.5
16-04-2002,240,241,237.25,239.35,238.8616017,153853,1696,36749574,76196,49.53,3.75,-0.65
15-04-2002,245,246.5,240.25,241.6,243.2485762,280409,2399,68209090,98618,35.17,6.25,-3.4
12-04-2002,244,247.4,242.1,243,244.8311932,553313,4826,135468282,131607,23.79,5.3,-1
11-04-2002,237.25,245,237.25,243.1,241.4380227,731873,5760,176701970,168905,23.08,7.75,5.85
10-04-2002,235.75,240,235.1,236.7,237.4560197,270951,2587,64338946,49161,18.14,4.9,0.95
09-04-2002,240.2,242,235,235.15,236.8641753,240479,2508,56960860,85922,35.73,7,-5.05
08-04-2002,236.55,243.45,236,238.9,239.9502424,975489,7369,234068822,144370,14.8,7.45,2.35
05-04-2002,233.5,235.5,231.65,232.8,233.3098819,179875,1860,41966615,56291,31.29,3.85,-0.7
04-04-2002,231,237,231,233.1,234.1689476,347670,3254,81413518,96758,27.83,6,2.1
03-04-2002,233.4,235.3,230.1,230.65,232.3384958,222245,2430,51636069,32113,14.45,5.2,-2.75
02-04-2002,236.05,237.6,230.25,232.75,234.1751025,368470,3638,86286500,67120,18.22,7.35,-3.3
01-04-2002,223.3,240.45,220.1,234.4,233.4611604,1050654,8328,245286902,171812,16.35,20.35,11.1
28-03-2002,226.5,227.95,218.55,219.8,222.7080125,295177,2500,65738283,117473,39.8,9.4,-6.7
27-03-2002,223.5,226.4,221.25,223.6,223.3374909,179110,1788,40001978,74349,41.51,5.15,0.1
26-03-2002,225,225,220,223.55,222.6692215,185399,1956,41282651,85462,46.1,5,-1.45
22-03-2002,228.5,228.9,221.65,223,224.9925118,188965,1897,42515710,58235,30.82,7.25,-5.5
21-03-2002,233.55,233.6,226.1,227.4,230.5154843,107625,1287,24809229,41923,38.95,7.5,-6.15
20-03-2002,234,234.85,230.15,231,232.0370486,134418,1300,31189956,68127,50.68,4.7,-3
19-03-2002,234.9,235,231.5,233.5,232.6646387,172256,1374,40077880,91633,53.2,3.5,-1.4
18-03-2002,235.1,237.55,230.75,231.75,234.2516908,419034,3181,98159423,174150,41.56,6.8,-3.35
15-03-2002,231.45,234,229,233.35,231.90829,285236,2851,66148593,73912,25.91,5,1.9
14-03-2002,231.55,232.5,227.5,228.15,230.0978906,172182,1735,39618715,46137,26.8,5,-3.4
13-03-2002,229.85,232.9,226.6,229.6,230.2011843,304825,2857,70171076,98189,32.21,6.3,-0.25
12-03-2002,232.5,235.7,227,228.65,232.5643087,407029,4208,94660418,202722,27.16,8.7,-3.85
11-03-2002,232.9,233,229.4,231.8,231.2294767,339298,2600,78455699,,,3.6,-1.1
08-03-2002,232,233.85,228.75,231.1,231.4765971,431912,3582,99977520,184079,42.62,5.1,-0.9
07-03-2002,231,233,228.5,231,230.7958431,362001,3005,83548326,110584,30.55,4.5,0
06-03-2002,230,232.6,225.1,230.2,228.8737755,885470,6788,202660862,151178,17.07,7.5,0.2
05-03-2002,239.8,240.9,231.1,232.35,236.5760474,775313,5926,183420485,146185,18.85,9.8,-7.45
04-03-2002,236.9,240,233.5,237.5,236.3194937,815027,5663,192606768,139735,17.14,6.5,0.6
01-03-2002,224,238,222.5,232.65,232.5807041,1546142,9963,359602795,319979,20.7,15.5,8.65
28-02-2002,255.7,261,227.8,227.8,246.1680234,6328773,29371,1557941540,917876,14.5,33.2,-27.9
27-02-2002,261.55,263.1,249,253.1,254.3936786,2029173,12673,516208784,360608,17.77,14.1,-8.45
26-02-2002,244,264.7,244,260.25,253.4939375,2874704,16019,728720036,678273,23.59,20.7,16.25
25-02-2002,242,246.2,239.25,241.75,242.912924,404233,4148,98193420,97501,24.12,6.95,-0.25
22-02-2002,245,245,240.5,241.45,242.571218,584712,4164,141834302,191887,32.82,4.5,-3.55
21-02-2002,243.4,247.7,242.2,244.2,244.6860311,887623,6358,217188949,248905,28.04,5.5,0.8
20-02-2002,240,249.25,239,240.4,243.7981363,1200840,7346,292762554,381094,31.74,10.25,0.4
19-02-2002,244.55,249,238.55,239.85,242.5606358,686269,5463,166461845,195396,28.47,10.45,-4.7
18-02-2002,248.5,252,238.6,242.8,242.95404,938817,6950,228089383,295179,31.44,13.4,-5.7
15-02-2002,253.15,255,247.1,248.2,251.6110101,997702,7138,251032808,278148,27.88,7.9,-4.95
14-02-2002,248,253.8,246,251.05,250.7809619,2647585,14246,663963913,,,7.8,3.05
13-02-2002,243.5,250.75,240.5,244.45,246.6926266,2020315,11702,498396814,,,10.25,0.95
12-02-2002,248,251,238.1,239.65,242.484054,841371,6199,204019051,,,12.9,-8.35
11-02-2002,254.4,257.8,243.2,245.15,247.7500163,936525,6541,232024084,,,14.6,-9.25
08-02-2002,245,262.9,244.05,248.55,253.0835656,2229972,13345,564369265,525190,23.55,18.85,3.55
07-02-2002,242.4,255.65,242.4,247,249.7205127,3523724,18707,879946164,,,13.25,4.6
06-02-2002,220,238.45,220,238.45,235.187581,2317345,9222,545010765,,,18.45,18.45
05-02-2002,218.4,222.95,214.15,216.8,219.2040969,1107327,6449,242730615,,,8.8,-1.6
04-02-2002,212.9,220.75,212,217.7,217.2664088,731864,5263,159009463,,,8.75,4.8
01-02-2002,212.6,215,211.05,211.65,212.837321,186908,2119,39780998,,,3.95,-0.95
31-01-2002,217.75,218.35,209,209.85,213.2559215,314069,3033,66977074,,,9.35,-7.9
30-01-2002,209,215.5,208.3,214.7,212.5556662,645904,5123,137290555,,,7.2,5.7
29-01-2002,218,219.5,209.25,210.05,213.3193166,450484,4115,96096939,,,10.25,-7.95
28-01-2002,208.5,218.9,208.5,217.15,214.7825189,599321,5194,128723674,,,10.4,8.65
25-01-2002,209.5,212,206.8,208,209.4771251,164416,1478,34441391,,,5.2,-1.5
24-01-2002,213,214.95,205.65,206.8,209.5233217,430028,3220,90100895,,,9.3,-6.2
23-01-2002,214,217.75,208.55,209.7,212.9909626,271648,2734,57858569,,,9.2,-4.3
22-01-2002,216,216,211.1,214.5,213.8133088,312350,2926,66784587,,,4.9,-1.5
21-01-2002,221.15,222.9,214,215.3,218.6072197,351759,3299,76897057,,,8.9,-5.85
18-01-2002,217.75,225,215.55,219.35,219.8772313,817977,6345,179854518,,,9.45,1.6
17-01-2002,218.4,218.4,214,215.05,215.4334764,245875,2067,52969706,,,4.4,-3.35
16-01-2002,212,221.85,212,220.3,217.3641518,486116,3825,105664192,,,9.85,8.3
15-01-2002,217.8,218,208,211.35,212.4745567,277381,3511,58936405,,,10,-6.45
14-01-2002,197,219.6,197,216.3,215.2984144,943939,6446,203228570,,,22.6,19.3
11-01-2002,202,207.25,198,199.65,203.073329,237546,2429,48239257,,,9.25,-2.35
10-01-2002,203,204.95,197.35,202.2,201.0630085,117619,1753,23648830,,,7.6,-0.8
09-01-2002,193,206,192.5,204.45,201.8657129,461973,3134,93256509,,,13.5,11.45
08-01-2002,198,198,191,192.85,192.7645799,81225,1198,15657303,,,7,-5.15
07-01-2002,203.5,205.5,194,194.45,197.545541,151380,1879,29904444,,,11.5,-9.05
04-01-2002,201,204.5,200.7,202.65,202.656919,199877,2415,40506457,,,3.8,1.65
03-01-2002,193,200.45,189.5,199.45,195.8137371,417120,4033,81677826,,,10.95,6.45
02-01-2002,185.5,190,184.5,188.45,187.3687002,111234,1416,20841770,,,5.5,2.95
01-01-2002,183,184.75,182.7,183.5,183.4570721,66204,933,12145592,,,2.05,0.5
31-12-2001,177.9,184.75,176.4,182.55,179.139556,108143,1108,19372689,,,8.35,4.65
28-12-2001,172,176,170.1,174.75,173.563595,86587,1250,15028351,,,5.9,2.75
27-12-2001,179.05,180.5,168.4,169.7,175.4568681,119262,1561,20925337,,,12.1,-9.35
26-12-2001,183,183.5,179.5,180.1,180.5960193,81192,909,14662952,,,4,-2.9
24-12-2001,180,182.8,176,181.95,179.9296401,51464,825,9259899,,,6.8,1.95
21-12-2001,185,186,179,179.55,181.6943438,109826,1409,19954763,,,7,-5.45
20-12-2001,178,186,176.1,185.3,181.6166837,169938,2498,30863576,,,9.9,7.3
19-12-2001,182,183.7,177.5,177.95,180.4874299,102903,1494,18572698,,,6.2,-4.05
18-12-2001,180,182.4,176.55,179.55,179.9101333,156454,2332,28147660,,,5.85,-0.45
14-12-2001,185,192.4,173.6,175.6,177.3560804,547969,6054,97185634,,,18.8,-9.4
13-12-2001,191.8,192.85,181.7,182.4,186.2867006,299682,3068,55826771,,,11.15,-9.4
12-12-2001,193.85,199,188,188.85,191.9235122,211733,2278,40636541,,,11,-5
11-12-2001,201,201.1,189.55,191.25,195.0517368,247522,2596,48279596,,,11.55,-9.75
10-12-2001,200,203,198,199.8,200.0955602,94035,956,18815986,,,5,-0.2
07-12-2001,205,209.9,199.6,199.75,201.6603603,195201,2068,39364304,,,10.3,-5.25
06-12-2001,203.75,210,199.7,203.45,202.4652682,141729,1349,28695200,,,10.3,-0.3
05-12-2001,202,203,199.25,199.85,200.8583562,134577,1190,27030915,,,3.75,-2.15
04-12-2001,200,202.9,198,199.6,200.0611425,234534,1764,46921140,,,4.9,-0.4
03-12-2001,207,207,200.05,200.75,203.0710603,177835,2069,36113142,,,6.95,-6.25
29-11-2001,217,217,207.65,208.5,210.3917383,125834,1765,26474434,,,9.35,-8.5
28-11-2001,215.05,218.1,212.55,215.9,216.1792454,504621,4057,109088587,,,5.55,0.85
27-11-2001,209.8,215.85,207.8,213.2,211.8623262,533856,4290,113103974,,,8.05,3.4
26-11-2001,202,207.5,202,206.3,205.2680462,155130,1349,31843232,,,5.5,4.3
23-11-2001,204,207.75,200,201.5,205.4296261,145210,1583,29830436,,,7.75,-2.5
22-11-2001,202.9,205.95,200.25,203.45,203.4928306,145829,1826,29675156,,,5.7,0.55
21-11-2001,205.1,208,197.9,200.55,204.2814926,232610,2449,47517918,,,10.1,-4.55
20-11-2001,201.6,211,200,207.55,206.9342614,425853,3777,88123576,,,11,5.95
19-11-2001,198,203,194,201.15,200.3125953,162037,1775,32458052,,,9,3.15
15-11-2001,197.9,203.9,194.5,200.45,200.1154041,160133,1959,32045080,,,9.4,2.55
14-11-2001,205,205,199.15,199.65,200.4464104,34419,476,6899165,,,5.85,-5.35
13-11-2001,207,208,197.1,200,200.4061897,101620,1410,20365277,,,10.9,-7
12-11-2001,200.25,202.4,199.3,199.9,199.9562699,47473,553,9492524,,,3.1,-0.35
09-11-2001,200.6,205.4,197.35,200,202.0179576,203479,1954,41106412,,,8.05,-0.6
08-11-2001,200,202.8,196.5,199.85,200.2922439,278247,1862,55730716,,,6.3,-0.15
07-11-2001,206,209,199.35,199.8,201.3169468,197825,2246,39825525,,,9.65,-6.2
06-11-2001,203.4,208.9,201.5,205.4,206.4784976,363540,4951,75063193,,,7.4,2
05-11-2001,194,203.75,194,200.35,200.3571791,374728,4558,75079445,,,9.75,6.35
02-11-2001,190.05,195,190,194.05,192.9060546,176049,2223,33960918,,,5,4
01-11-2001,186,191.8,185.05,190.05,187.6081372,145357,1738,27270156,,,6.75,4.05
31-10-2001,185.5,187.7,180,185.65,183.9909204,108045,1451,19879299,,,7.7,0.15
30-10-2001,189,190,184.4,186.9,186.7319734,114026,1614,21292300,,,5.6,-2.1
29-10-2001,189,193.55,186.1,191.2,190.9292499,167081,1899,31900650,,,7.45,2.2
25-10-2001,187.2,189,186,187.6,187.332145,76298,719,14293068,,,3,0.4
24-10-2001,188,191.7,184.5,187.3,187.3097091,136851,1359,25633521,,,7.2,-0.7
23-10-2001,189,190,186.2,189,188.5419172,213719,2229,40294990,,,3.8,0
22-10-2001,188.1,199.35,184.5,185,191.9644302,1311225,9109,251708560,,,14.85,-3.1
19-10-2001,182,185.45,182,185.05,184.5518885,132592,1280,24470104,,,3.45,3.05
18-10-2001,184.1,185.9,176.2,183.1,183.8511335,138641,1081,25489305,,,9.7,-1
17-10-2001,188,189,184.1,186.6,185.6772353,111273,1442,20660863,,,4.9,-1.4
16-10-2001,187.9,188.3,181.75,184.8,184.7531043,173547,2348,32063347,,,6.55,-3.1
15-10-2001,181.15,185.55,180.5,184.65,183.0189104,79956,1295,14633460,,,5.05,3.5
12-10-2001,183,184.5,180.05,183,182.6776791,161727,1867,29543913,,,4.45,0
11-10-2001,178.25,183.5,178.25,180.55,181.1749505,129168,1879,23402006,,,5.25,2.3
10-10-2001,175,178.65,171.75,177.3,176.0654153,113047,1873,19903667,,,6.9,2.3
09-10-2001,173.4,173.5,170.35,173.05,172.087384,125103,1818,21528648,,,3.15,-0.35
08-10-2001,168,174,166,172.05,170.3178384,145596,2356,24797596,,,8,4.05
05-10-2001,171,177,168.05,175.75,173.455197,257851,3500,44725596,,,8.95,4.75
04-10-2001,178.65,178.65,167.4,171.2,169.8366421,155799,2289,26460379,,,11.25,-7.45
03-10-2001,178,179,170.3,172.1,172.2734224,210963,3524,36343318,,,8.7,-5.9
01-10-2001,172.65,180.55,166,175.45,175.1296571,542824,5810,95064581,,,14.55,2.8
28-09-2001,160.25,167.9,159,164.85,164.721739,228318,2913,37608938,,,8.9,4.6
27-09-2001,148.35,159.7,147.35,158.65,156.813967,139142,2186,21819409,,,12.35,10.3
26-09-2001,149,152.85,147.5,152.2,150.8341196,95382,1366,14386860,,,5.35,3.2
25-09-2001,151.45,153,147.5,147.85,148.3567477,139174,1643,20647402,,,5.5,-3.6
24-09-2001,145,148.85,144,146.4,145.6599295,160552,2002,23385993,,,4.85,1.4
21-09-2001,152,152,139.85,140.55,145.9411697,398553,4537,58165291,,,12.15,-11.45
20-09-2001,163.5,163.5,147.8,154.25,151.5441159,471179,4950,71404405,,,15.7,-9.25
19-09-2001,163.65,166,158.85,164.2,162.4795352,124360,1802,20205955,,,7.15,0.55
18-09-2001,161.65,164,153.25,160,158.4361583,291878,3085,46244029,,,10.75,-1.65
17-09-2001,171.35,171.35,156.7,156.7,160.6453784,193017,2000,31007289,,,14.65,-14.65
14-09-2001,184.7,184.7,171.25,174.1,175.2088273,246826,2361,43246094,,,13.45,-10.6
13-09-2001,183.65,184.5,178,178.8,179.059184,132519,1258,23728744,,,6.5,-4.85
12-09-2001,185,185,175.1,179.7,178.3162121,269373,2049,48033573,,,9.9,-5.3
11-09-2001,188.9,191.65,186.15,186.8,186.8108777,81598,941,15243394,,,5.5,-2.1
10-09-2001,193.35,193.35,186.15,187.65,187.7654679,84530,939,15871815,,,7.2,-5.7
07-09-2001,188.1,190,187.25,189.05,188.8891933,86872,859,16409182,,,2.75,0.95
06-09-2001,195.7,196,188.7,189.5,190.8796152,171500,1260,32735854,,,7.3,-6.2
05-09-2001,195.5,196.7,192.7,193.25,193.5275458,106078,999,20529015,,,4,-2.25
04-09-2001,196.5,197,194,194.5,195.6793716,154428,1029,30218374,,,3,-2
03-09-2001,198.5,198.8,195.35,196.9,196.8703034,61906,779,12187453,,,3.45,-1.6
31-08-2001,198,199.4,196.65,198.3,198.1885781,94783,971,18784908,,,2.75,0.3
30-08-2001,199.1,201.5,197.65,198.85,199.2539661,88248,1052,17583764,,,3.85,-0.25
29-08-2001,197.3,202.65,197.3,199.8,200.2641655,139106,1319,27857947,,,5.35,2.5
28-08-2001,201.8,201.8,198,198.85,199.1715355,84140,1002,16758293,,,3.8,-2.95
27-08-2001,202,202,196.3,198.8,198.5914108,104736,1367,20799670,,,5.7,-3.2
24-08-2001,203.35,204.35,198.25,199.85,200.0114726,116190,1379,23239333,,,6.1,-3.5
23-08-2001,197,201.5,197,200.1,200.1500622,91602,1193,18334146,,,4.5,3.1
21-08-2001,205,206,198.55,199.3,200.835974,83566,1583,16783059,,,7.45,-5.7
20-08-2001,205,206,203,203.9,204.2348982,52593,722,10741326,,,3,-1.1
17-08-2001,206.8,208.5,202.9,203.95,204.6563631,85116,1132,17419531,,,5.6,-2.85
16-08-2001,210,212,205,206,207.5670128,71367,1058,14813435,,,7,-4
14-08-2001,208,211.5,206.5,210.45,208.7255379,104018,1425,21711213,,,5,2.45
13-08-2001,203,206.9,203,206.35,205.3382751,89711,1225,18421102,,,3.9,3.35
